Name;Station;Time(norwegian mean time);Air temperature, °c;Precipitation (1 h), mm;Mean wind speed, m/s;Relative air humidity, percent
Bergen - Florida;SN50540;27.04.2024 14:00;12;0;3.5;44
Bergen - Florida;SN50540;27.04.2024 15:00;12.3;0;2.2;43
Bergen - Florida;SN50540;27.04.2024 16:00;13;0;2.9;42
Bergen - Florida;SN50540;27.04.2024 17:00;10.4;0;2.2;49
Bergen - Florida;SN50540;27.04.2024 18:00;10.3;0;2.7;53
Bergen - Florida;SN50540;27.04.2024 19:00;10.3;0;3.9;48
Bergen - Florida;SN50540;27.04.2024 20:00;8.7;0;2.2;62
Bergen - Florida;SN50540;27.04.2024 21:00;7.9;0;1;56
Bergen - Florida;SN50540;27.04.2024 22:00;7.3;0;1.2;57
Bergen - Florida;SN50540;27.04.2024 23:00;5.9;0;0.9;62
Bergen - Florida;SN50540;28.04.2024 00:00;5.5;0;1.1;69
Bergen - Florida;SN50540;28.04.2024 01:00;4.7;0;0.8;70
Bergen - Florida;SN50540;28.04.2024 02:00;4.7;0;0.5;68
Bergen - Florida;SN50540;28.04.2024 03:00;3.8;0;0.8;72
Bergen - Florida;SN50540;28.04.2024 04:00;3.4;0;0.9;74
Bergen - Florida;SN50540;28.04.2024 05:00;3.4;0;0.4;74
Bergen - Florida;SN50540;28.04.2024 06:00;2.7;0;1.6;75
Bergen - Florida;SN50540;28.04.2024 07:00;4.6;0;0.6;65
Bergen - Florida;SN50540;28.04.2024 08:00;6.7;0;0.5;57
Bergen - Florida;SN50540;28.04.2024 09:00;10.2;0;0.7;47
Bergen - Florida;SN50540;28.04.2024 10:00;11.3;0;1.4;41
Bergen - Florida;SN50540;28.04.2024 11:00;12.4;0;1.9;41
Bergen - Florida;SN50540;28.04.2024 12:00;13;0;2.7;43
Bergen - Florida;SN50540;28.04.2024 13:00;13.2;0;3.6;43
Bergen - Florida;SN50540;28.04.2024 14:00;13;0;3.8;45
Bergen - Florida;SN50540;28.04.2024 15:00;11.9;0;5.5;54
Bergen - Florida;SN50540;28.04.2024 16:00;11;0.3;3.4;69
Bergen - Florida;SN50540;28.04.2024 17:00;12;0.4;1.5;68
Bergen - Florida;SN50540;28.04.2024 18:00;13.1;0;1.5;60
Bergen - Florida;SN50540;28.04.2024 19:00;14;0;7.7;50
Bergen - Florida;SN50540;28.04.2024 20:00;12.1;0;9.5;63
Bergen - Florida;SN50540;28.04.2024 21:00;13.1;0;7;57
Bergen - Florida;SN50540;28.04.2024 22:00;13.2;0;7;56
Bergen - Florida;SN50540;28.04.2024 23:00;13.2;0;7.4;54
Bergen - Florida;SN50540;29.04.2024 00:00;13.4;0;8.6;51
Bergen - Florida;SN50540;29.04.2024 01:00;13.2;0;9.1;50
Bergen - Florida;SN50540;29.04.2024 02:00;13.1;0;7.8;51
Bergen - Florida;SN50540;29.04.2024 03:00;14;0;8.9;47
Bergen - Florida;SN50540;29.04.2024 04:00;11.7;0;10.2;68
Bergen - Florida;SN50540;29.04.2024 05:00;9.5;0.1;7.3;75
Bergen - Florida;SN50540;29.04.2024 06:00;8.2;0.1;7.6;74
Bergen - Florida;SN50540;29.04.2024 07:00;7.2;0.2;8.8;80
Bergen - Florida;SN50540;29.04.2024 08:00;7.2;0.6;6;84
Bergen - Florida;SN50540;29.04.2024 09:00;7.8;0.4;5.1;81
Bergen - Florida;SN50540;29.04.2024 10:00;9.3;0.1;4.7;75
Bergen - Florida;SN50540;29.04.2024 11:00;10.3;0;7.3;67
Bergen - Florida;SN50540;29.04.2024 12:00;10.8;0;7.1;62
Bergen - Florida;SN50540;29.04.2024 13:00;9.8;0;6.2;67
Bergen - Florida;SN50540;29.04.2024 14:00;10.3;0;6.5;66
Bergen - Florida;SN50540;29.04.2024 15:00;10.7;0;10.4;60
Bergen - Florida;SN50540;29.04.2024 16:00;11.1;0;10;59
Bergen - Florida;SN50540;29.04.2024 17:00;10.8;0;9.7;57
Bergen - Florida;SN50540;29.04.2024 18:00;10.5;0;6.4;63
Bergen - Florida;SN50540;29.04.2024 19:00;10.3;0;6;62
Bergen - Florida;SN50540;29.04.2024 20:00;10.5;0;7;62
Bergen - Florida;SN50540;29.04.2024 21:00;10.5;0;6.1;60
Bergen - Florida;SN50540;29.04.2024 22:00;10.3;0;6.3;60
Bergen - Florida;SN50540;29.04.2024 23:00;10.5;0;5.5;57
Bergen - Florida;SN50540;30.04.2024 00:00;9.9;0;5.7;57
Bergen - Florida;SN50540;30.04.2024 01:00;9.8;0;4.4;56
Bergen - Florida;SN50540;30.04.2024 02:00;9.7;0;4.2;53
Bergen - Florida;SN50540;30.04.2024 03:00;10.3;0;4.7;46
Bergen - Florida;SN50540;30.04.2024 04:00;10.7;0;5.6;48
Bergen - Florida;SN50540;30.04.2024 05:00;11.4;0;7.2;51
Bergen - Florida;SN50540;30.04.2024 06:00;12;0;9.1;51
Bergen - Florida;SN50540;30.04.2024 07:00;13;0;8.8;49
Bergen - Florida;SN50540;30.04.2024 08:00;14.1;0;7.9;47
Bergen - Florida;SN50540;30.04.2024 09:00;15.1;0;9.5;46
Bergen - Florida;SN50540;30.04.2024 10:00;17.6;0;8;42
Bergen - Florida;SN50540;30.04.2024 11:00;17.6;0;9.3;43
Bergen - Florida;SN50540;30.04.2024 12:00;18.7;0;7.3;40
Bergen - Florida;SN50540;30.04.2024 13:00;18.5;0;7.3;43
Bergen - Florida;SN50540;30.04.2024 14:00;18.3;0;8.3;42
Bergen - Florida;SN50540;30.04.2024 15:00;18.7;0;8.6;42
Bergen - Florida;SN50540;30.04.2024 16:00;18;0;6.4;40
Bergen - Florida;SN50540;30.04.2024 17:00;18.5;0;7.1;37
Bergen - Florida;SN50540;30.04.2024 18:00;17.9;0;8;38
Bergen - Florida;SN50540;30.04.2024 19:00;16.4;0;4.8;43
Bergen - Florida;SN50540;30.04.2024 20:00;15.8;0;4.1;44
Bergen - Florida;SN50540;30.04.2024 21:00;15;0;5.4;45
Bergen - Florida;SN50540;30.04.2024 22:00;13.4;0.5;1.8;62
Bergen - Florida;SN50540;30.04.2024 23:00;11.7;1;2.4;81
Bergen - Florida;SN50540;01.05.2024 00:00;11.2;0.2;1.6;81
Bergen - Florida;SN50540;01.05.2024 01:00;11.9;0.3;0.8;78
Bergen - Florida;SN50540;01.05.2024 02:00;11.7;0;1.8;77
Bergen - Florida;SN50540;01.05.2024 03:00;11.1;0.9;2.5;87
Bergen - Florida;SN50540;01.05.2024 04:00;10.6;0.6;2;88
Bergen - Florida;SN50540;01.05.2024 05:00;11.1;0.5;2.4;89
Bergen - Florida;SN50540;01.05.2024 06:00;13.1;0.3;6;71
Bergen - Florida;SN50540;01.05.2024 07:00;12.4;1.1;3.2;82
